,subsr,asset_nm,ct_cl,genre_of_ct_cl,use_tms,SMRY,ACTR_DISP,disp_rtm,strt_dt,month,disp_rtm_s,asset_nm_new,date,day,hour,runningtime,weather,year
10,65941000,(HD)인간극장 3305회(23/05/29),TV 시사/교양,기타,1920,"[한일부부, 우리는 쓰시마에 산다 1부] 한국에서는 보기 힘든 대나무 숲에서 죽순을 캐는 부부. 낫을 들고 다니며 힘들게 죽순을 캐지만 자연과 가까운 덕인지, 미소만 가득하다. 한국과 다른 문화를 가진 일본의 쓰시마는, 한일부부에게 더욱더 매력적이게 느껴졌다.","이용철,스즈키 준",0:32,20230811045207,8,1920,인간극장,2023-08-11,금,4,60분이하,비,
11,67055000,실화탐사대 230회(23/08/24),TV 시사/교양,기타,670,"첫 번째 실화 예고되지 않은 묻지마 흉기 난동. 8월 3일 분당 서현역 인근에서 교통사고 신고가 접수되었다. 2분 후 칼부림이 났다는 신고가 쇄도하기 시작했고, 그것이 비극을 알리는 첫 신호였다. 범인은 인도로 돌진해 5명의 보행자를 들이받고, 흉기로 시민들을 공격했다.","신동엽,서인,강다솜,박지훈",0:51,20230825225840,8,3060,실화탐사대,2023-08-25,금,22,60분이하,비,
12,64376000,실화탐사대 230회(23/08/24),TV 시사/교양,기타,447,"첫 번째 실화 예고되지 않은 묻지마 흉기 난동. 8월 3일 분당 서현역 인근에서 교통사고 신고가 접수되었다. 2분 후 칼부림이 났다는 신고가 쇄도하기 시작했고, 그것이 비극을 알리는 첫 신호였다. 범인은 인도로 돌진해 5명의 보행자를 들이받고, 흉기로 시민들을 공격했다.","신동엽,서인,강다솜,박지훈",0:51,20230828081219,8,3060,실화탐사대,2023-08-28,월,8,60분이하,비,
13,64376000,실화탐사대 230회(23/08/24),TV 시사/교양,기타,3060,"첫 번째 실화 예고되지 않은 묻지마 흉기 난동. 8월 3일 분당 서현역 인근에서 교통사고 신고가 접수되었다. 2분 후 칼부림이 났다는 신고가 쇄도하기 시작했고, 그것이 비극을 알리는 첫 신호였다. 범인은 인도로 돌진해 5명의 보행자를 들이받고, 흉기로 시민들을 공격했다.","신동엽,서인,강다솜,박지훈",0:51,20230828082337,8,3060,실화탐사대,2023-08-28,월,8,60분이하,비,
14,66885000,(HD)인간극장 3339회(23/07/14),TV 시사/교양,기타,1495,[스리랑카 명선 스님 인연 5부] 논문에 대한 걱정을 한시름 놓은 명선 스님은 그동안 찾아뵙지 못했던 은사 스님을 만나러 간다. 스리랑카에서 만나게 되어 명선이라는 법명을 지어준 첫 스승님이기에 이보다 더 뜻깊은 인연일 수 없다.,명선 스님,0:32,20230813171934,8,1920,인간극장,2023-08-13,일,17,60분이하,흐림,
15,66885000,(HD)인간극장 3339회(23/07/14),TV 시사/교양,기타,458,[스리랑카 명선 스님 인연 5부] 논문에 대한 걱정을 한시름 놓은 명선 스님은 그동안 찾아뵙지 못했던 은사 스님을 만나러 간다. 스리랑카에서 만나게 되어 명선이라는 법명을 지어준 첫 스승님이기에 이보다 더 뜻깊은 인연일 수 없다.,명선 스님,0:32,20230813171126,8,1920,인간극장,2023-08-13,일,17,60분이하,흐림,
16,65696000,과학수사대 스모킹 건 12회(23/06/14),TV 시사/교양,기타,3120,"[천사의 얼굴을 한 악마? - 엄 여인 잔혹 미스터리] 역대급 사이코패스 성향에다, 자기만족을 위해 타인을 돌보면서 학대하는 뮌하우젠 증후군, 대리 뮌하우젠 증후군 모두 보였다는 엄 여인! 그 기이한 범행의 심리적 배경을 이광민 전문의의 분석을 통해 파헤쳐 본다.","안현모,이유리,유성호,김복준,표창원",0:52,20230815123818,8,3120,과학수사대스모킹건,2023-08-15,화,12,60분이하,흐림,
17,65696000,과학수사대 스모킹 건 16회(23/07/12),TV 시사/교양,기타,836,"[가면 쓴 살인마의 최후 - 독신녀 토막 살인 사건] 2003년 3월 16일, 배수로 공사 중 굴삭기 끝에 뭔가 탁하고 걸린다. 김장 봉투에 싸인 채 발견된 건 여성의 토막 난 시신! 대체 이 여성은 어떤 이유로 이런 끔찍한 죽음을 맞이한 것일까?","안현모,이유리,유성호,김복준,표창원",0:53,20230804131347,8,3180,과학수사대스모킹건,2023-08-04,금,13,60분이하,맑음,
18,65696000,과학수사대 스모킹 건 16회(23/07/12),TV 시사/교양,기타,2264,"[가면 쓴 살인마의 최후 - 독신녀 토막 살인 사건] 2003년 3월 16일, 배수로 공사 중 굴삭기 끝에 뭔가 탁하고 걸린다. 김장 봉투에 싸인 채 발견된 건 여성의 토막 난 시신! 대체 이 여성은 어떤 이유로 이런 끔찍한 죽음을 맞이한 것일까?","안현모,이유리,유성호,김복준,표창원",0:53,20230804162513,8,3180,과학수사대스모킹건,2023-08-04,금,16,60분이하,맑음,
19,65696000,과학수사대 스모킹 건 16회(23/07/12),TV 시사/교양,기타,870,"[가면 쓴 살인마의 최후 - 독신녀 토막 살인 사건] 2003년 3월 16일, 배수로 공사 중 굴삭기 끝에 뭔가 탁하고 걸린다. 김장 봉투에 싸인 채 발견된 건 여성의 토막 난 시신! 대체 이 여성은 어떤 이유로 이런 끔찍한 죽음을 맞이한 것일까?","안현모,이유리,유성호,김복준,표창원",0:53,20230821184801,8,3180,과학수사대스모킹건,2023-08-21,월,18,60분이하,비,
20,65696000,과학수사대 스모킹 건 16회(23/07/12),TV 시사/교양,기타,3180,"[가면 쓴 살인마의 최후 - 독신녀 토막 살인 사건] 2003년 3월 16일, 배수로 공사 중 굴삭기 끝에 뭔가 탁하고 걸린다. 김장 봉투에 싸인 채 발견된 건 여성의 토막 난 시신! 대체 이 여성은 어떤 이유로 이런 끔찍한 죽음을 맞이한 것일까?","안현모,이유리,유성호,김복준,표창원",0:53,20230815161603,8,3180,과학수사대스모킹건,2023-08-15,화,16,60분이하,흐림,
21,64659000,과학수사대 스모킹 건 16회(23/07/12),TV 시사/교양,기타,3180,"[가면 쓴 살인마의 최후 - 독신녀 토막 살인 사건] 2003년 3월 16일, 배수로 공사 중 굴삭기 끝에 뭔가 탁하고 걸린다. 김장 봉투에 싸인 채 발견된 건 여성의 토막 난 시신! 대체 이 여성은 어떤 이유로 이런 끔찍한 죽음을 맞이한 것일까?","안현모,이유리,유성호,김복준,표창원",0:53,20230815105542,8,3180,과학수사대스모킹건,2023-08-15,화,10,60분이하,흐림,
22,61683000,(HD)인간극장 3241회(23/02/28),TV 시사/교양,기타,1481,[우당탕탕 네쌍둥이 육아전쟁 2부] 아랫집 누수로 인한 공사로 인해 네 아이를 데리고 임시 거처로 옮긴 부부. 힘든 상황에서도 환상의 호흡으로 육아를 척척해낸다. 장 수술 후 회복 기간이 필요해서 아직 병원에 있는 문별이를 영상으로 만나며 뜨거운 응원도 보낸다.,"김환,박두레",0:32,20230824162519,8,1920,인간극장,2023-08-24,목,16,60분이하,비,
23,61683000,(HD)인간극장 3360회(23/08/14),TV 시사/교양,기타,1396,[아기가 되어 온 울 엄마 1부] 전두 측두엽 치매에 걸린 어머니 옥순 씨. 아버지 창원 씨 혼자 돌보시는 것이 버거워지고 딸 지혜 씨 부부와 함께 살기 시작한다. 혼자 덩그러니 남겨진 창원 씨. 아내와 함께 지내던 공간에 혼자 남으니 아내 생각이 더 많이 든다.,-,0:32,20230818120848,8,1920,인간극장,2023-08-18,금,12,60분이하,비,
24,64154000,2022 역사저널 그날 05회,TV 시사/교양,기타,1828,"[신년기획 세계사를 바꾼 승부 5편] 나폴레옹 최후의 승부, 워털루 전투. 프랑스 혁명정신을 상징하는 나폴레옹의 워털루 패배는 공화국에서 다시 왕정국가로 회귀하는 역사적 흐름을 낳았다. 세계사에 큰 영향을 미친 나폴레옹의 마지막 전투는 어떻게 전개되었을까?","최원정,정병준,박태균,이시원,다니엘 린데만,박상영,유동훈",0:52,20230801133449,8,3120,2022역사저널그날,2023-08-01,화,13,60분이하,맑음,
25,60984000,(HD)그것이알고싶다 1354회(23/06/03),TV 시사/교양,기타,2248,"두 소녀의 마지막 약속 - 대구 여중생 실종 사건. 친구들의 기억과 증언을 바탕으로 기민이와 경미의 당일 행적을 재구성해 보는 한편, 전문가 프로파일링과 새로운 몽타주 탐문을 더해 실종된 두 사람의 현재 행방을 추적한다.",김상중,1:03,20230802182750,8,3780,그것이알고싶다,2023-08-02,수,18,90분이하,맑음,
26,65941000,(HD)인간극장 3303회(23/05/25),TV 시사/교양,기타,1920,[엄마는 보물상 4부] 함께 고물상을 꾸려나가는 은영 씨와 정보 씨 부부. 아빠 생신이라고 큰딸이 미역국을 끓이는데 조미료 폭탄인 미역국을 정보 씨는 맛있게 먹어준다. 모처럼 시댁에 들른 은영 씨. 시어머니처럼 좋은 엄마가 되자 다짐해 보는데...,-,0:32,20230811034106,8,1920,인간극장,2023-08-11,금,3,60분이하,비,
27,65941000,(HD)인간극장 3325회(23/06/26),TV 시사/교양,기타,441,"[내 딸 윤아 1부] 독학으로 중국어와 아랍어를 익힌 윤아 씨는 중증 지적장애인이다. 한때는 의사소통과 일상생활조차 불가능했었지만, 회사까지 그만두고 딸에게 집중했던 아빠 유원 씨 덕분에 다양한 훈련과 경험을 하고 있다.",강윤아,0:32,20230811012329,8,1920,인간극장,2023-08-11,금,1,60분이하,비,
28,61683000,(HD)인간극장 3361회(23/08/15),TV 시사/교양,기타,1920,[아기가 되어 온 울 엄마 2부] 지혜 씨가 엄마 옥순 씨와 유부초밥을 만들며 옛 추억 이야기를 꺼내본다. 정성스럽게 만든 반찬들을 가득 담아 창옥 씨가 있는 집으로 향하는 지혜 씨와 옥순 씨. 옥순 씨는 오늘 하루 남편 창옥 씨와 함께 보내기로 하는데...,-,0:32,20230818123212,8,1920,인간극장,2023-08-18,금,12,60분이하,비,
29,62701000,과학수사대 스모킹 건 20회(23/08/16),TV 시사/교양,기타,1072,"[피아니스트의 은밀한 의뢰 - 용인 휴게소 청부 살인사건] 2014년 1월 4일, 용인휴게소에서 살려주세요 소리치며 승용차 문을 열고 나오려는 한 남성이 목격된다. 괴한들이 그 남성을 다시 강제로 차에 가둔 뒤 휴게소를 빠져나갔지만...","안현모,이유리,유성호,김복준,표창원",0:53,20230824135456,8,3180,과학수사대스모킹건,2023-08-24,목,13,60분이하,비,
30,62701000,과학수사대 스모킹 건 20회(23/08/16),TV 시사/교양,기타,278,"[피아니스트의 은밀한 의뢰 - 용인 휴게소 청부 살인사건] 2014년 1월 4일, 용인휴게소에서 살려주세요 소리치며 승용차 문을 열고 나오려는 한 남성이 목격된다. 괴한들이 그 남성을 다시 강제로 차에 가둔 뒤 휴게소를 빠져나갔지만...","안현모,이유리,유성호,김복준,표창원",0:53,20230826231832,8,3180,과학수사대스모킹건,2023-08-26,토,23,60분이하,흐림,
31,64495000,꼬리에꼬리를무는그날이야기 74회(23/04/13),TV 시사/교양,기타,4080,53일간의 살인. 우리.. 생각할 시간을 좀 가졌으면 좋겠어. 주위 모든 사람에게 부러움을 살 만큼 다정한 커플이었던 두 사람. 그러나 행복한 시간은 그렇게 오래가지 못했다. 한 씨의 광적인 집착이 시작된 것이다. 싸움이 잦아지자 정은 씨는 결국 헤어질 결심을 하게 된다.,"장도연,장현성,장성규",1:08,20230804075011,8,4080,꼬리에꼬리를무는그날이야기,2023-08-04,금,7,90분이하,맑음,
32,64495000,꼬리에꼬리를무는그날이야기 74회(23/04/13),TV 시사/교양,기타,2797,53일간의 살인. 우리.. 생각할 시간을 좀 가졌으면 좋겠어. 주위 모든 사람에게 부러움을 살 만큼 다정한 커플이었던 두 사람. 그러나 행복한 시간은 그렇게 오래가지 못했다. 한 씨의 광적인 집착이 시작된 것이다. 싸움이 잦아지자 정은 씨는 결국 헤어질 결심을 하게 된다.,"장도연,장현성,장성규",1:08,20230804100151,8,4080,꼬리에꼬리를무는그날이야기,2023-08-04,금,10,90분이하,맑음,
33,66873000,(HD)인간극장 3366회(23/08/22),TV 시사/교양,기타,1920,본 회차는 방송사의 사정으로 줄거리를 제공하지 않습니다.,"전윤호,사만다",0:32,20230823213946,8,1920,인간극장,2023-08-23,수,21,60분이하,비,
34,64385000,꼬리에꼬리를무는그날이야기 40회(22/08/11),TV 시사/교양,기타,3960,"죽음의 동굴 - 돌아오지 못한 사람들. 코끝이 시린 어느 겨울날, 긴장한 표정의 경찰들이 여기저기 구덩이를 파기 시작한다. 곧이어 사방에서 들려오는 다급한 목소리... 여기도 있습니다! 여기도요! 땅속에서 찾아낸 것은 다름 아닌 시신! 그 모습은 잔혹 그 자체였다.","장도연,장현성,장성규",1:06,20230801143206,8,3960,꼬리에꼬리를무는그날이야기,2023-08-01,화,14,90분이하,맑음,
35,64495000,꼬리에꼬리를무는그날이야기 40회(22/08/11),TV 시사/교양,기타,3960,"죽음의 동굴 - 돌아오지 못한 사람들. 코끝이 시린 어느 겨울날, 긴장한 표정의 경찰들이 여기저기 구덩이를 파기 시작한다. 곧이어 사방에서 들려오는 다급한 목소리... 여기도 있습니다! 여기도요! 땅속에서 찾아낸 것은 다름 아닌 시신! 그 모습은 잔혹 그 자체였다.","장도연,장현성,장성규",1:06,20230805125416,8,3960,꼬리에꼬리를무는그날이야기,2023-08-05,토,12,90분이하,맑음,
36,64495000,꼬리에꼬리를무는그날이야기 83회(23/06/15),TV 시사/교양,기타,4620,"살인 12+2 - 악마의 고백. 2019년 7월, 국립 과학수사연구원에 전화가 한 통 걸려온다. 의뢰가 들어온 건 무려 30년 가까이 된 장기미제 사건의 증거품. 우리나라 DNA 감식의 일인자인 강필원 과장. 사건에 대해 듣는 순간 강 과장의 등골이 서늘해진다.","장도연,장현성,장성규",1:17,20230801205832,8,4620,꼬리에꼬리를무는그날이야기,2023-08-01,화,20,90분이하,맑음,
37,66873000,(HD)그것이알고싶다 1364회(23/08/12),TV 시사/교양,기타,4260,"레드 와인에 잠긴 진실 - 진주 수면제 사망 사건. 치열한 법정 공방이 이어지고 있는 이른바 진주 수면제 사망사건의 미스터리를 추적하고, 전문가들과 함께 실험을 통해 머그컵 속에 수면제가 잔존한 이유를 파헤친다.",김상중,1:11,20230829221328,8,4260,그것이알고싶다,2023-08-29,화,22,90분이하,비,
38,64376000,(HD)그것이알고싶다 1364회(23/08/12),TV 시사/교양,기타,4260,"레드 와인에 잠긴 진실 - 진주 수면제 사망 사건. 치열한 법정 공방이 이어지고 있는 이른바 진주 수면제 사망사건의 미스터리를 추적하고, 전문가들과 함께 실험을 통해 머그컵 속에 수면제가 잔존한 이유를 파헤친다.",김상중,1:11,20230814072115,8,4260,그것이알고싶다,2023-08-14,월,7,90분이하,흐림,
39,66873000,(HD)인간극장 3367회(23/08/23),TV 시사/교양,기타,63,"[한독 부부의 별난 신혼일기 3부] 해변에서 씨름판이 벌어지고, 부부는 이웃들과 즐거운 시간을 보낸다. 동영상 촬영을 하러 나온 곳에서 부부는 처음 함께 살던 곳을 추억하고 오랜만에 독일 식당을 찾아 사만다 씨의 향수를 달래준다.","전윤호,사만다",0:32,20230823213804,8,1920,인간극장,2023-08-23,수,21,60분이하,비,
40,66163000,오은영 리포트 결혼 지옥 39회(23/05/22),TV 시사/교양,기타,4920,"오은영 리포트 - 결혼 지옥 최초 별거 중인 부부 등장! 남편이 없는 집에서 위치추적 앱을 통해 24시간 남편을 감시하는 아내의 사연은? 아내는 집, 남편은 사무실! 부부싸움 후 시작된 두 사람의 별거. 근무 시간부터 배달 동선까지 감시하는 숨 막히는 아내의 독촉.","오은영,소유진,하하,김응수,박지민",1:22,20230814055611,8,4920,오은영리포트결혼지옥,2023-08-14,월,5,90분이하,흐림,
41,66873000,TV쇼 진품명품 025회(23/08/06),TV 시사/교양,기타,2880,TV쇼 진품명품 스페셜 2편 2023 상반기 최고의 솜씨 BEST 7.,강승화,0:48,20230806133637,8,2880,TV쇼진품명품,2023-08-06,일,13,60분이하,비,
42,66353000,영상앨범 산 885회(23/05/21),TV 시사/교양,기타,1380,[바람과 세월이 빚은 사막의 창 - 미국 아치스 국립공원] 2천 개 이상의 천연 모래 아치로 유명한 미국 아치스 국립공원. 그곳으로 산림교육전문가 이상은 씨와 미국 산악가이드 윤성문 씨가 여정을 나선다.,"이상은,윤성문",0:23,20230806103155,8,1380,영상앨범산,2023-08-06,일,10,60분이하,비,
43,66885000,(HD)인간극장 3316회(23/06/13),TV 시사/교양,기타,1286,[한 지붕 해녀 오총사 2부] 몸이 좋지 않은 영희 씨와 만우 씨는 집으로 돌아온다. 젊은 시절 술꾼이었던 만우 씨는 아내가 아픈 게 자기 탓인 것 같아 미안함을 느낀다. 다음 날도 바다에 나가지 못하는 영희 씨. 오늘따라 영희 씨의 빈자리가 크게 느껴진다.,"한영희,허만우",0:32,20230813182115,8,1920,인간극장,2023-08-13,일,18,60분이하,흐림,
44,66873000,(HD)그것이알고싶다 1362회(23/07/29),TV 시사/교양,기타,1123,2023 휴대폰 괴담 - 누가 당신을 훔쳐보는가. 인플루언서들에게 접근해 휴대폰을 해킹하고 불법적으로 취득한 촬영물로 N번방과 같은 협박을 일삼고 있는 얼굴 없는 감시자를 추적한다.,김상중,1:07,20230817204846,8,4020,그것이알고싶다,2023-08-17,목,20,90분이하,맑음,
45,66873000,(HD)그것이알고싶다 1362회(23/07/29),TV 시사/교양,기타,2466,2023 휴대폰 괴담 - 누가 당신을 훔쳐보는가. 인플루언서들에게 접근해 휴대폰을 해킹하고 불법적으로 취득한 촬영물로 N번방과 같은 협박을 일삼고 있는 얼굴 없는 감시자를 추적한다.,김상중,1:07,20230829200115,8,4020,그것이알고싶다,2023-08-29,화,20,90분이하,비,
46,65954000,오은영 리포트 결혼 지옥 17회(22/11/07),TV 시사/교양,기타,192,아내의 입에서 거론되는 남편의 다른여자!? 끝없는 의심에 남편의 출근까지 동행? 남편의 하루를 감시하기 시작한 아내! 이런 날들에 지쳐가는 남편... 의심 속 고통받는 부부의 어린아이들!,"오은영,소유진,하하,김응수,박지민",1:22,20230811022946,8,4920,오은영리포트결혼지옥,2023-08-11,금,2,90분이하,비,
47,61683000,오은영 리포트 결혼 지옥 52회(23/08/21),TV 시사/교양,기타,1253,본 회차는 방송사의 사정으로 줄거리를 제공하지 않습니다.,"오은영,소유진,하하,김응수,박지민",1:29,20230822122903,8,5340,오은영리포트결혼지옥,2023-08-22,화,12,90분이하,비,
48,67055000,오은영 리포트 결혼 지옥 52회(23/08/21),TV 시사/교양,기타,5314,본 회차는 방송사의 사정으로 줄거리를 제공하지 않습니다.,"오은영,소유진,하하,김응수,박지민",1:29,20230822080913,8,5340,오은영리포트결혼지옥,2023-08-22,화,8,90분이하,비,
49,61683000,오은영 리포트 결혼 지옥 52회(23/08/21),TV 시사/교양,기타,905,본 회차는 방송사의 사정으로 줄거리를 제공하지 않습니다.,"오은영,소유진,하하,김응수,박지민",1:29,20230822125008,8,5340,오은영리포트결혼지옥,2023-08-22,화,12,90분이하,비,
50,64385000,과학수사대 스모킹 건 03회(23/04/12),TV 시사/교양,기타,3540,"[제가 범인이라는 증거가 뭡니까?] DNA도 없고 지문도 없고 범행 도구도 없고... 미궁 속에 빠진 잔혹한 사건. 택시를 탄 수상한 사람, 잠시 뒤 CCTV에 잡힌 의문의 남자... 하반신의 몽타주라 불리는 신장, 뼈, 관절... 결정적 소모킹 건은?","안현모,이혜원,유성호",0:59,20230825202804,8,3540,과학수사대스모킹건,2023-08-25,금,20,60분이하,비,
51,66163000,오은영 리포트 결혼 지옥 38회(23/05/15),TV 시사/교양,기타,4860,"아내를 괴롭히는 남편의 무리한 투자로 발생한 빚. 그렇게 쌓인 빚만 4억 이상? 약관 대출, 토지 담보, 사채 등 모든 경로를 이용한 남편? 심지어 빚을 숨기기까지? 친정 가족까지 분노한 남편의 행동, 더 이상 신뢰할 수 없는 부부. 붕괴 직전의 가정, 그 결말은?","오은영,소유진,하하,김응수,박지민",1:21,20230814043152,8,4860,오은영리포트결혼지옥,2023-08-14,월,4,90분이하,흐림,
52,62421000,(HD)맨인블랙박스 274회(22/11/13),TV 시사/교양,기타,1980,"[503회, 504회 통합본] 1. 믿고 맡겼지만... 대리기사가 사고를 낸 황당한 이유 2. 사고 유발 후 사라진 오토바이... 과연 그 책임은?",조정식,0:33,20230814183603,8,1980,맨인블랙박스,2023-08-14,월,18,60분이하,흐림,
53,62421000,과학수사대 스모킹 건 08회(23/05/17),TV 시사/교양,기타,2728,[DNA는 살인자를 알고 있다] 112에 걸려온 다급한 신고 전화! 상처가 무려 스무 곳에서 발견.. 분노에 의한 살인일 가능성이 높다! 사건 현장에 남겨진 유일한 단서 DNA! 국과수에서 걸려온 전화 한 통! DNA로 이름의 성씨를 확인할 수 있다?,"안현모,이혜원,유성호",1:00,20230822211757,8,3600,과학수사대스모킹건,2023-08-22,화,21,60분이하,비,
54,65696000,과학수사대 스모킹 건 14회(23/06/28),TV 시사/교양,기타,3180,"[때리긴 했어도 죽이진 않았어요 - 다섯 살 딸 실종 살인 사건] 2017년 12월 8일, 전주의 한 경찰서 지구대에 젊은 부부가 찾아와 실종 신고를 접수했다. 사라진 아이는 갑상샘 기능 저하증과 발달 장애를 앓고 있는 5살 고진희 양. 진희는 어디로 사라진 걸까?","안현모,이유리,유성호,김복준,표창원",0:53,20230815142824,8,3180,과학수사대스모킹건,2023-08-15,화,14,60분이하,흐림,
55,65443000,꼬리에꼬리를무는그날이야기 48회(22/10/06),TV 시사/교양,기타,2382,"47년 만의 탈출 : 검은 강을 건너라. 1997년 7월 27일, SBS 김천홍 기자를 태운 택시가 은밀하게 달리고 있다. 목적지는 중국의 장백. 공안의 삼엄한 감시를 피해 가며 비밀리에 도착한 곳은 작은 시골 마을, 허름한 집 앞. 조심스럽게 문을 열자 누군가 기다리고 있었는데...","장도연,장현성,장성규",1:21,20230812183131,8,4860,꼬리에꼬리를무는그날이야기,2023-08-12,토,18,90분이하,비,
56,65443000,꼬리에꼬리를무는그날이야기 48회(22/10/06),TV 시사/교양,기타,2023,"47년 만의 탈출 : 검은 강을 건너라. 1997년 7월 27일, SBS 김천홍 기자를 태운 택시가 은밀하게 달리고 있다. 목적지는 중국의 장백. 공안의 삼엄한 감시를 피해 가며 비밀리에 도착한 곳은 작은 시골 마을, 허름한 집 앞. 조심스럽게 문을 열자 누군가 기다리고 있었는데...","장도연,장현성,장성규",1:21,20230815185737,8,4860,꼬리에꼬리를무는그날이야기,2023-08-15,화,18,90분이하,흐림,
57,65443000,꼬리에꼬리를무는그날이야기 48회(22/10/06),TV 시사/교양,기타,1910,"47년 만의 탈출 : 검은 강을 건너라. 1997년 7월 27일, SBS 김천홍 기자를 태운 택시가 은밀하게 달리고 있다. 목적지는 중국의 장백. 공안의 삼엄한 감시를 피해 가며 비밀리에 도착한 곳은 작은 시골 마을, 허름한 집 앞. 조심스럽게 문을 열자 누군가 기다리고 있었는데...","장도연,장현성,장성규",1:21,20230813184412,8,4860,꼬리에꼬리를무는그날이야기,2023-08-13,일,18,90분이하,흐림,
58,65443000,꼬리에꼬리를무는그날이야기 48회(22/10/06),TV 시사/교양,기타,190,"47년 만의 탈출 : 검은 강을 건너라. 1997년 7월 27일, SBS 김천홍 기자를 태운 택시가 은밀하게 달리고 있다. 목적지는 중국의 장백. 공안의 삼엄한 감시를 피해 가며 비밀리에 도착한 곳은 작은 시골 마을, 허름한 집 앞. 조심스럽게 문을 열자 누군가 기다리고 있었는데...","장도연,장현성,장성규",1:21,20230819190019,8,4860,꼬리에꼬리를무는그날이야기,2023-08-19,토,19,90분이하,맑음,
59,64495000,꼬리에꼬리를무는그날이야기 52회(22/11/03),TV 시사/교양,기타,4140,"아무도 모른다 - 물음표 가족의 마지막 외출. 2016년 9월 20일 대구. 한 낚시꾼이 낙동강변에 자리를 잡고 입질을 기다리던 중, 수면 위에 떠 있는 물체를 발견하게 된다. 그리고 불어오는 바람에 섞여 있는 역한 내음. 그동안 수상한 물체는 서서히 강가로 다가오는데...","장도연,장현성,장성규",1:09,20230802094114,8,4140,꼬리에꼬리를무는그날이야기,2023-08-02,수,9,90분이하,맑음,
60,59900000,2022 역사저널 그날 50회(23/01/01),TV 시사/교양,기타,2880,"[산자들의 정치공간, 조선왕릉 1 - 세조의 염원, 아버지의 능을 옮겨라] 세종의 효심과 세조의 염원에서 비롯된 영릉(세종 능)의 저주, 그로 인한 조선 왕실의 위기에 대해 알아본다.","최원정,이시원,허준,최태성",0:48,20230808080447,8,2880,2022역사저널그날,2023-08-08,화,8,60분이하,맑음,
61,65941000,(HD)인간극장 3308회(23/06/02),TV 시사/교양,기타,1920,"[한일부부, 우리는 쓰시마에 산다 4부] 3년 반 동안 한국에 가지 못했던 가족. 드디어 한국에 갈 기회가 생겨, 가족 모두는 들떠있다. 한국에 갔다 와서 맞이할 게스트 하우스 손님 준비도 미리 해 두는 부부. 한일 가족은, 한창 상기된 얼굴로 배를 타고 한국에 도착한다.","이용철,스즈키 준",0:32,20230811063854,8,1920,인간극장,2023-08-11,금,6,60분이하,비,
62,65941000,(HD)인간극장 3307회(23/06/01),TV 시사/교양,기타,1920,"[한일부부, 우리는 쓰시마에 산다 3부] 어딜 가나 아이들의 교육이 문제인 건 만국 공통이다. 부부는 150년이 된 가옥에 지내면서 가족의 흔적을 남기고 있다. 더불어 집 앞에 1일 냉장고인 작은 텃밭도 키우고 있다.","이용철,스즈키 준",0:32,20230811060304,8,1920,인간극장,2023-08-11,금,6,60분이하,비,
63,61683000,오은영 리포트 결혼 지옥 50회(23/08/07),TV 시사/교양,기타,2416,본 회차는 방송사의 사정으로 줄거리를 제공하지 않습니다.,"오은영,소유진,하하,김응수,박지민",1:24,20230808132035,8,5040,오은영리포트결혼지옥,2023-08-08,화,13,90분이하,맑음,
64,65954000,오은영 리포트 결혼 지옥 50회(23/08/07),TV 시사/교양,기타,718,본 회차는 방송사의 사정으로 줄거리를 제공하지 않습니다.,"오은영,소유진,하하,김응수,박지민",1:24,20230810142455,8,5040,오은영리포트결혼지옥,2023-08-10,목,14,90분이하,비,
65,62421000,꼬리에꼬리를무는그날이야기 92회(23/08/24),TV 시사/교양,기타,4440,"미씽 : 사라진 소녀와 꽃신 - 1975년 5월 충청북도 청주, 태순 씨네 삼 남매 중 맏딸 경하는 똘똘하고 야무진 여섯 살이다. 애지중지하는 꽃신을 신고 경하가 집 앞에서 친구들과 노는 사이, 잠시 장을 보고 온 엄마, 그런데 딸 경하가 보이지 않는다.","장도연,장현성,장성규",1:14,20230825181122,8,4440,꼬리에꼬리를무는그날이야기,2023-08-25,금,18,90분이하,비,
66,60593000,꼬리에꼬리를무는그날이야기 92회(23/08/24),TV 시사/교양,기타,4440,"미씽 : 사라진 소녀와 꽃신 - 1975년 5월 충청북도 청주, 태순 씨네 삼 남매 중 맏딸 경하는 똘똘하고 야무진 여섯 살이다. 애지중지하는 꽃신을 신고 경하가 집 앞에서 친구들과 노는 사이, 잠시 장을 보고 온 엄마, 그런데 딸 경하가 보이지 않는다.","장도연,장현성,장성규",1:14,20230825090006,8,4440,꼬리에꼬리를무는그날이야기,2023-08-25,금,9,90분이하,비,
67,60593000,꼬리에꼬리를무는그날이야기 92회(23/08/24),TV 시사/교양,기타,4440,"미씽 : 사라진 소녀와 꽃신 - 1975년 5월 충청북도 청주, 태순 씨네 삼 남매 중 맏딸 경하는 똘똘하고 야무진 여섯 살이다. 애지중지하는 꽃신을 신고 경하가 집 앞에서 친구들과 노는 사이, 잠시 장을 보고 온 엄마, 그런데 딸 경하가 보이지 않는다.","장도연,장현성,장성규",1:14,20230825133904,8,4440,꼬리에꼬리를무는그날이야기,2023-08-25,금,13,90분이하,비,
